,id,name,year,selling_price,seats
3095,3096,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,5.0
3096,3097,Volvo V40 D3 R-Design,2018,2475000,5.0
3097,3098,Hyundai Santro GLS I - Euro I,1999,60000,
3098,3099,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,725000,5.0
3099,3100,Maruti Wagon R LXI,2013,225000,5.0
3100,3101,Maruti Baleno Alpha 1.3,2018,740000,5.0
3101,3102,Maruti Swift AMT VVT VXI,2019,650000,5.0
3102,3103,Toyota Etios VX,2017,625000,5.0
3103,3104,Maruti Swift AMT ZXI,2018,600000,5.0
3104,3105,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,5.0
3105,3106,Honda Brio 1.2 VX MT,2014,325000,5.0
3106,3107,Hyundai i10 Magna,2013,229999,5.0
3107,3108,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,400000,5.0
3108,3109,Volkswagen Polo 1.2 MPI Highline,2015,449000,5.0
3109,3110,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,455000,5.0
3110,3111,Audi A4 35 TDI Premium Plus,2015,1750000,5.0
3111,3112,Toyota Innova Crysta 2.8 GX AT BSIV,2017,1390000,7.0
3112,3113,Hyundai Creta 1.6 SX Option,2019,1150000,5.0
3113,3114,Hyundai i20 1.2 Magna Executive,2018,650000,5.0
3114,3115,Hyundai Creta 1.6 CRDi SX,2016,950000,5.0
3115,3116,Maruti Swift Dzire AMT ZDI Plus,2018,698000,5.0
3116,3117,Hyundai Creta 1.6 CRDi SX,2017,975000,5.0
3117,3118,Maruti Wagon R VXI AMT 1.2,2018,445000,5.0
3118,3119,Tata Zest Quadrajet 1.3 75PS XM,2018,539000,5.0
3119,3120,Maruti Swift Vdi BSIII,2010,350000,5.0
3120,3121,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2011,550000,8.0
3121,3122,Renault Duster 85PS Diesel RxE,2015,550000,5.0
3122,3123,Volkswagen Polo Diesel Highline 1.2L,2011,330000,5.0
3123,3124,Hyundai EON Era Plus,2014,220000,5.0
3124,3125,Maruti Ritz ZXi,2013,415000,5.0
3125,3126,Maruti Alto LX BSIII,2007,150000,5.0
3126,3127,Hyundai Getz GLS,2005,150000,5.0
3127,3128,Hyundai Verna CRDi ABS,2007,240000,5.0
3128,3129,Maruti Alto LX BSIII,2009,170000,5.0
3129,3130,Maruti Ciaz ZDi Plus SHVS,2015,550000,5.0
3130,3131,Nissan Micra Fashion Edition XL CVT,2017,500000,5.0
3131,3132,Mahindra Xylo D2,2011,180000,8.0
3132,3133,Mahindra KUV 100 mFALCON G80 K4,2017,360000,6.0
3133,3134,Maruti Swift Dzire VXI,2014,400000,5.0
3134,3135,Hyundai Accent GLE,2009,120000,5.0
3135,3136,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,765000,5.0
3136,3137,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,919999,5.0
3137,3138,Toyota Platinum Etios 1.4 GXD,2018,730000,5.0
3138,3139,Tata Zest Quadrajet 1.3 75PS XM,2016,320000,5.0
3139,3140,Honda Amaze S i-Dtech,2015,455000,5.0
3140,3141,Datsun GO T Option BSIV,2015,350000,5.0
3141,3142,Mahindra TUV 300 T8,2016,509999,7.0
3142,3143,Tata Indigo LS,2011,175000,5.0
3143,3144,Mahindra Bolero 2011-2019 DI NON AC BS III SILVER,2013,325000,9.0
3144,3145,Tata Indigo CS GLS BSIII,2011,120000,5.0
3145,3146,Hyundai i10 Sportz,2014,300000,5.0
3146,3147,Honda City i DTEC E,2015,500000,5.0
3147,3148,Maruti Baleno Delta 1.2,2016,562000,5.0
3148,3149,Hyundai EON Magna Plus,2014,250000,5.0
3149,3150,Tata Zest Quadrajet 1.3 XT,2017,484999,5.0
3150,3151,Hyundai i10 Sportz,2013,280000,5.0
3151,3152,Maruti Ertiga VDI,2015,571000,7.0
3152,3153,Maruti Swift VXI,2013,400000,5.0
3153,3154,Tata Indigo CS LS (TDI) BS-III,2015,295000,5.0
3154,3155,Mahindra Bolero LX,2006,210000,
3155,3156,Ford Figo Petrol EXI,2011,250000,5.0
3156,3157,Mahindra Bolero 2011-2019 SLE,2015,610000,7.0
3157,3158,Tata Indica Vista Quadrajet VX,2012,175000,5.0
3158,3159,Ford Figo Diesel Titanium,2011,204999,5.0
3159,3160,Mahindra XUV500 W8 2WD,2013,750000,7.0
3160,3161,Hyundai i20 Active SX Diesel,2016,651000,5.0
3161,3162,BMW X1 sDrive20d M Sport,2011,1075000,5.0
3162,3163,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2016,690000,5.0
3163,3164,Maruti Swift Dzire VDI Optional,2017,589000,5.0
3164,3165,Mahindra Bolero B4,2015,445000,7.0
3165,3166,Ford Ecosport Sports Diesel,2013,475000,5.0
3166,3167,Honda Amaze E Diesel BSIV,2014,465000,5.0
3167,3168,Tata Manza Aura Safire,2011,225000,5.0
3168,3169,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,310000,8.0
3169,3170,Tata Sumo EX,2016,445000,9.0
3170,3171,Mahindra Bolero B4,2015,445000,7.0
3171,3172,Tata New Safari 3L Dicor LX 4x2,2012,450000,7.0
3172,3173,Mahindra Scorpio 1.99 S10 4WD,2008,450000,7.0
3173,3174,Maruti Swift VDI BSIV,2017,525000,
3174,3175,Maruti Wagon R VXI,2010,200000,5.0
3175,3176,Maruti Swift Dzire LXI,2018,611000,5.0
3176,3177,Hyundai Creta 1.6 CRDi Anniversary Edition,2016,819999,5.0
3177,3178,Hyundai Creta 1.4 CRDi S,2016,825000,5.0
3178,3179,Ford Ecosport 1.5 Diesel Titanium,2015,599000,5.0
3179,3180,Maruti Swift LXi BSIV,2018,490000,5.0
3180,3181,Tata Zest Revotron 1.2 XT,2020,500000,5.0
3181,3182,Tata Zest Revotron 1.2 XT,2020,500000,5.0
3182,3183,Mahindra XUV500 W10 2WD,2017,1100000,7.0
3183,3184,Ford Aspire Titanium BSIV,2019,675000,5.0
3184,3185,Mahindra XUV500 W9 2WD,2018,1350000,7.0
3185,3186,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,570000,5.0
3186,3187,Hyundai Grand i10 1.2 CRDi Asta,2017,455000,5.0
3187,3188,Hyundai EON Era Plus,2013,165000,5.0
3188,3189,Honda City i VTEC VX Option BL,2016,925000,5.0
3189,3190,Tata Indigo CS eLX BS IV,2014,215000,5.0
3190,3191,Maruti Swift VXI Optional,2016,470000,5.0
3191,3192,Maruti Swift VXI Deca,2016,470000,5.0
3192,3193,Maruti Ciaz ZDi Plus SHVS,2017,650000,5.0
3193,3194,Renault Captur 1.5 Diesel RXT,2017,900000,5.0
3194,3195,Ford Fiesta 1.6 SXI ABS Duratec,2011,325000,
3195,3196,Ford Fiesta Classic 1.4 SXI Duratorq,2009,190000,5.0
3196,3197,Hyundai i20 Active 1.4 SX with AVN,2017,715000,5.0
3197,3198,Tata Indigo CS eVX,2013,227999,5.0
3198,3199,Tata Bolt Quadrajet XE,2017,450000,5.0
3199,3200,Chevrolet Beat Diesel LT,2015,200000,5.0
3200,3201,Maruti Wagon R LXI CNG,2017,400000,5.0
3201,3202,Maruti Ertiga SHVS VDI,2016,725000,7.0
3202,3203,Ford Figo Diesel Titanium,2014,300000,5.0
3203,3204,Toyota Innova 2.5 GX (Diesel) 8 Seater,2016,1151000,8.0
3204,3205,Datsun GO T BSIV,2014,225000,5.0
3205,3206,Hyundai i10 Magna 1.1L,2016,380000,5.0
3206,3207,Hyundai Elite i20 Magna Plus BSIV,2019,630000,5.0
3207,3208,Hyundai i10 Magna 1.2 iTech SE,2014,351000,5.0
3208,3209,Skoda Fabia 1.2 TDI Active Plus,2012,199000,5.0
3209,3210,Tata Hexa XE,2017,850000,7.0
3210,3211,Tata Indica Vista Terra Quadrajet 1.3L,2010,105000,5.0
3211,3212,Tata Manza Aura (ABS) Quadrajet,2010,300000,5.0
3212,3213,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016,950000,7.0
3213,3214,Mahindra TUV 300 T8,2015,430000,7.0
3214,3215,Ford Endeavour 3.2 Titanium AT 4X4,2016,2100000,7.0
3215,3216,Hyundai Grand i10 1.2 CRDi Sportz,2018,540000,5.0
3216,3217,Hyundai Santro Xing GL LPG,2012,175000,5.0
3217,3218,Hyundai Creta 1.6 CRDi AT SX Plus,2018,1150000,5.0
3218,3219,Maruti Alto 800 LXI,2020,350000,5.0
3219,3220,Hyundai Elite i20 Petrol Asta Option,2019,690000,5.0
3220,3221,Hyundai i20 Asta 1.4 CRDi,2015,535000,5.0
3221,3222,Maruti Vitara Brezza ZDi Plus,2016,730000,5.0
3222,3223,Hyundai EON Era Plus,2016,280000,5.0
3223,3224,Maruti Swift AMT ZXI,2019,650000,5.0
3224,3225,Toyota Innova 2.5 GX 7 STR,2012,520000,7.0
3225,3226,Hyundai Xcent 1.2 VTVT E,2020,360000,5.0
3226,3227,Maruti Swift Dzire Vdi BSIV,2011,250000,5.0
3227,3228,Volkswagen Ameo 1.5 TDI Trendline,2017,575000,5.0
3228,3229,Tata Indigo CS LS (TDI) BS III,2012,170000,5.0
3229,3230,Maruti Vitara Brezza LDi Option,2017,711000,5.0
3230,3231,Maruti Wagon R VXI BSIII,2013,250000,5.0
3231,3232,Maruti Swift Dzire VDI Optional,2017,675000,5.0
3232,3233,Maruti Wagon R VXI BS IV,2016,325000,5.0
3233,3234,Maruti Alto 800 LXI,2016,250000,5.0
3234,3235,Maruti Swift AMT ZDI,2019,740000,5.0
3235,3236,Honda Amaze S i-VTEC,2019,690000,5.0
3236,3237,Audi Q5 35TDI Premium Plus,2018,3975000,5.0
3237,3238,Lexus ES 300h,2019,5150000,5.0
3238,3239,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,5.0
3239,3240,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,5.0
3240,3241,Land Rover Discovery Sport TD4 SE,2019,4500000,7.0
3241,3242,BMW 5 Series 520d Sport Line,2018,3790000,5.0
3242,3243,Honda CR-V 2.4L 4WD AT AVN,2017,1750000,5.0
3243,3244,Skoda Superb LK 1.8 TSI AT,2018,1864999,5.0
3244,3245,Maruti Ciaz 1.3 Alpha,2017,800000,5.0
3245,3246,Honda CR-V 2.4L 4WD AT AVN,2017,1825000,5.0
3246,3247,Tata Hexa XTA,2017,1295000,7.0
3247,3248,Renault Duster 85PS Diesel RxZ,2014,425000,5.0
3248,3249,Mercedes-Benz GL-Class 350 CDI Luxury,2016,4090000,7.0
3249,3250,Hyundai Creta 1.6 SX Automatic Diesel,2015,910000,5.0
3250,3251,Toyota Corolla Altis 1.8 G CVT,2013,625000,5.0
3251,3252,Volvo XC40 D4 R-Design,2018,3400000,5.0
3252,3253,Maruti Ciaz ZDi,2015,535000,5.0
3253,3254,Mahindra Bolero 2011-2019 SLX,2011,325000,7.0
3254,3255,Maruti Swift VXI Deca,2016,500000,5.0
3255,3256,Hyundai i10 Sportz,2013,300000,5.0
3256,3257,Hyundai EON D Lite Plus,2016,270000,5.0
3257,3258,Maruti Alto LXi,2010,160000,5.0
3258,3259,Maruti Omni E MPI STD BS IV,2016,210000,8.0
3259,3260,Mahindra XUV500 W4,2014,850000,7.0
3260,3261,Mahindra XUV500 W4,2014,880000,7.0
3261,3262,Maruti Zen Estilo Sports,2010,150000,5.0
3262,3263,Mahindra TUV 300 T8 AMT,2015,775000,7.0
3263,3264,Maruti Alto LXi,2009,160000,5.0
3264,3265,Ford Figo Diesel EXI,2012,220000,5.0
3265,3266,Hyundai i20 1.4 Asta Option,2017,670000,5.0
3266,3267,Hyundai i20 1.4 Sportz,2018,780000,5.0
3267,3268,Maruti Baleno Sigma 1.2,2017,515000,5.0
3268,3269,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,5.0
3269,3270,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,5.0
3270,3271,Mahindra XUV500 W8 2WD,2014,850000,7.0
3271,3272,Hyundai EON Era Plus,2013,200000,5.0
3272,3273,Skoda Fabia 1.4 TDI Ambiente,2008,140000,5.0
3273,3274,Hyundai Verna 1.6 VTVT AT SX,2016,800000,5.0
3274,3275,Maruti Alto K10 2010-2014 VXI,2013,250000,5.0
3275,3276,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2017,800000,5.0
3276,3277,Maruti Ciaz ZDi Plus,2015,600000,5.0
3277,3278,Renault Fluence Diesel E4,2012,250000,5.0
3278,3279,Honda Amaze S i-DTEC,2016,500000,5.0
3279,3280,Maruti Gypsy King Soft Top MPI BSIV,2019,750000,8.0
3280,3281,Maruti Swift ZDi,2014,650000,5.0
3281,3282,Toyota Etios Liva G,2012,350000,
3282,3283,Honda BRV i-DTEC V MT,2016,950000,7.0
3283,3284,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015,580000,10.0
3284,3285,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,640000,5.0
3285,3286,Mahindra Scorpio VLX 2WD AT BSIII,2014,800000,8.0
3286,3287,Maruti A-Star Vxi,2011,347000,5.0
3287,3288,Mahindra XUV500 W8 2WD,2014,1000000,7.0
3288,3289,Hyundai EON Sportz,2016,300000,5.0
3289,3290,Tata Tigor 1.2 Revotron XZ,2017,493000,5.0
3290,3291,Hyundai Grand i10 Magna,2014,370000,5.0
3291,3292,Maruti Swift Dzire ZDi,2008,250000,5.0
3292,3293,Datsun RediGO 1.0 T Option,2017,300000,5.0
3293,3294,Renault KWID Climber 1.0 AMT,2017,450000,5.0
3294,3295,Ford Figo Diesel Titanium,2010,185000,5.0
3295,3296,Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,2019,1225000,5.0
3296,3297,Toyota Innova 2.5 GX (Diesel) 8 Seater,2015,1000000,8.0
3297,3298,Hyundai i20 Magna 1.2,2016,600000,5.0
3298,3299,Mahindra XUV500 W7 BSIV,2018,1100000,7.0
3299,3300,Hyundai Grand i10 SportZ Edition,2015,360000,5.0
3300,3301,Maruti Swift Dzire VXi,2012,285000,5.0
3301,3302,Mahindra KUV 100 mFALCON D75 K8,2016,350000,6.0
3302,3303,Hyundai i10 Era,2008,130000,5.0
3303,3304,Chevrolet Enjoy 1.3 TCDi LTZ 8,2016,500000,8.0
3304,3305,Hyundai i20 Asta (o),2010,350000,5.0
3305,3306,Maruti Baleno Delta Automatic,2019,685000,5.0
3306,3307,Maruti Eeco CNG 5 Seater AC BSIV,2020,399000,5.0
3307,3308,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,525000,5.0
3308,3309,Maruti Ertiga BSIV VXI,2017,765000,7.0
3309,3310,Maruti Swift VDI,2012,450000,5.0
3310,3311,Tata Estate Std,1999,78000,
3311,3312,Nissan Micra Active XV,2014,390000,5.0
3312,3313,Maruti Ertiga SHVS ZDI Plus,2017,940000,7.0
3313,3314,Renault Duster 110PS Diesel RxZ,2013,650000,5.0
3314,3315,Ford Figo Diesel Titanium,2012,320000,5.0
3315,3316,Toyota Corolla AE,2003,145000,5.0
3316,3317,Ford Figo Aspire 1.5 TDCi Titanium,2017,670000,5.0
3317,3318,Maruti SX4 ZDI Leather,2011,350000,5.0
3318,3319,Tata Indica Vista Quadrajet VX,2012,285000,5.0
3319,3320,Maruti Zen Estilo LX BSIV,2011,300000,5.0
3320,3321,Ford Figo Diesel EXI,2011,300000,5.0
3321,3322,Audi Q7 3.0 TDI Quattro,2009,810000,7.0
3322,3323,Tata Indica V2 DLS TC,2009,90000,5.0
3323,3324,Maruti Alto LX,2004,100000,5.0
3324,3325,Tata Indica V2 2001-2011 DLS BSIII,2009,90000,5.0
3325,3326,Mahindra Scorpio Gateway 2WD,2013,459999,5.0
3326,3327,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,525000,8.0
3327,3328,Maruti Wagon R AX BSIV,2011,250000,5.0
3328,3329,Hyundai i10 Asta,2012,300000,5.0
3329,3330,Maruti Swift ZXI ABS,2005,130000,5.0
3330,3331,Maruti Alto K10 LXI,2011,199000,5.0
3331,3332,Renault Duster 85PS Diesel RxL Optional,2012,545000,5.0
3332,3333,Maruti Ertiga ZDI,2014,570000,7.0
3333,3334,Honda City 2017-2020 VTEC,2006,150000,5.0
3334,3335,Maruti Alto STD,2009,114999,5.0
3335,3336,Tata Tigor 1.2 Revotron XT,2018,450000,5.0
3336,3337,Renault Triber RXT BSIV,2019,600000,7.0
3337,3338,Maruti Vitara Brezza VDi Option,2016,610000,5.0
3338,3339,Hyundai i20 1.2 Asta Option,2017,690000,5.0
3339,3340,Tata Nexon 1.2 Revotron XZ Plus,2018,790000,5.0
3340,3341,Maruti Alto K10 2010-2014 VXI,2014,254999,5.0
3341,3342,Honda Jazz 1.2 V i VTEC,2016,500000,5.0
3342,3343,Mahindra Bolero SLX,2011,340000,7.0
3343,3344,Mahindra Bolero SLX,2007,245000,7.0
3344,3345,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,340000,5.0
3345,3346,Maruti Wagon R LXI,2008,221000,5.0
3346,3347,Datsun RediGO T,2017,270000,5.0
3347,3348,Hyundai Xcent 1.1 CRDi Base,2014,455000,5.0
3348,3349,Toyota Etios G Safety,2011,300000,5.0
3349,3350,Toyota Etios Liva 1.4 GD,2014,480000,5.0
3350,3351,Hyundai Verna CRDi 1.6 AT SX Plus,2018,1000000,5.0
3351,3352,BMW 3 Series 320d Luxury Line Plus,2017,2600000,5.0
3352,3353,Toyota Innova Crysta 2.8 ZX AT BSIV,2017,1850000,7.0
3353,3354,Renault Koleos 2.0 Diesel,2013,1000000,5.0
3354,3355,Renault Pulse RxZ Optional,2012,245000,5.0
3355,3356,Hyundai Grand i10 Magna AT,2019,625000,5.0
3356,3357,Volkswagen Polo 2015-2019 1.0 MPI Trendline,2018,560000,5.0
3357,3358,Mahindra XUV500 W9 BSIV,2018,1475000,7.0
3358,3359,Toyota Corolla Altis Diesel D4DG,2010,425000,5.0
3359,3360,Volkswagen Polo GT TSI,2014,550000,5.0
3360,3361,Toyota Innova Crysta 2.4 GX MT BSIV,2016,1475000,7.0
3361,3362,Renault Duster 85PS Diesel RxL,2017,750000,5.0
3362,3363,Hyundai i20 Era 1.4 CRDi,2016,570000,5.0
3363,3364,Maruti Baleno Delta 1.2,2015,585000,5.0
3364,3365,Honda Jazz 1.2 S AT i VTEC,2016,600000,5.0
3365,3366,Toyota Etios GD,2012,415000,
3366,3367,Hyundai i20 Active 1.2 SX with AVN,2016,530000,5.0
3367,3368,Hyundai i20 Asta Option 1.2,2016,540000,5.0
3368,3369,Hyundai EON Era Plus,2013,180000,5.0
3369,3370,Maruti Swift Dzire VXI,2014,450000,5.0
3370,3371,Chevrolet Beat LT,2015,200000,5.0
3371,3372,Tata Tiago 1.2 Revotron XZ,2017,425000,5.0
3372,3373,Chevrolet Sail 1.2 LS ABS,2016,400000,5.0
3373,3374,Ford Ikon 1.3 Flair,2005,150000,5.0
3374,3375,Maruti Alto 800 LXI,2017,310000,5.0
3375,3376,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2014,500000,9.0
3376,3377,Chevrolet Beat Diesel,2013,200000,5.0
3377,3378,Renault Lodgy 85PS RxE 7 Seater,2018,900000,7.0
3378,3379,Ambassador CLASSIC 1500 DSL AC,2000,75000,5.0
3379,3380,Maruti Swift LXI Optional-O,2015,400000,5.0
3380,3381,Honda Mobilio RS i DTEC,2015,650000,7.0
3381,3382,Maruti Swift VDI,2015,480000,5.0
3382,3383,Maruti Alto LXi,2009,140000,5.0
3383,3384,Maruti Swift VXI 2018,2018,550000,5.0
3384,3385,Maruti Wagon R AMT VXI,2017,380000,5.0
3385,3386,Tata Indigo CS LS (TDI) BS-III,2016,440000,5.0
3386,3387,Maruti Swift Dzire VXI 1.2,2018,630000,5.0
3387,3388,Renault KWID RXL,2017,250000,5.0
3388,3389,Maruti Alto LX,2009,120000,5.0
3389,3390,Tata Manza Aura Quadrajet BS IV,2012,287000,5.0
3390,3391,Maruti Baleno Delta 1.2,2016,550000,5.0
3391,3392,Mahindra Scorpio 1.99 S10 4WD,2016,950000,7.0
3392,3393,Tata Harrier XZ Dark Edition BSIV,2019,1630000,5.0
3393,3394,Ford Fiesta 1.5 TDCi Trend,2015,501000,5.0
3394,3395,Mahindra Bolero 2011-2019 ZLX BSIII,2014,550000,7.0
3395,3396,Maruti Alto 800 LXI,2016,300000,5.0
3396,3397,Maruti Wagon R VXI BS IV,2015,300000,5.0
3397,3398,Toyota Etios Liva GD,2012,280000,
3398,3399,Ford Figo 1.5P Titanium AT,2015,416000,5.0
3399,3400,Maruti Omni E MPI STD BS IV,2018,260000,8.0
3400,3401,Chevrolet Sail 1.2 LS ABS,2016,550000,5.0
3401,3402,Mahindra XUV500 W8 2WD,2012,700000,7.0
3402,3403,Tata Indigo CS eGLX BS IV,2011,181000,5.0
3403,3404,Mahindra Scorpio VLS AT 2.2 mHAWK,2009,365000,8.0
3404,3405,Hyundai Santro Xing XO eRLX Euro II,2006,150000,
3405,3406,Maruti Alto K10 VXI AGS Optional,2017,400000,5.0
3406,3407,Hyundai i10 Sportz,2010,210000,5.0
3407,3408,Hyundai Verna 1.6 SX,2013,500000,5.0
3408,3409,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,5.0
3409,3410,Lexus ES 300h,2019,5150000,5.0
3410,3411,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,5.0
3411,3412,Tata Safari Storme EX,2015,503000,7.0
3412,3413,Volvo XC40 D4 Inscription BSIV,2019,3800000,5.0
3413,3414,Toyota Camry 2.5 Hybrid,2016,2000000,5.0
3414,3415,Maruti Wagon R LXI,2013,225000,5.0
3415,3416,Maruti Baleno Alpha 1.3,2018,740000,5.0
3416,3417,Honda Jazz VX,2016,550000,5.0
3417,3418,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,7.0
3418,3419,Maruti Swift AMT VVT VXI,2019,650000,5.0
3419,3420,Toyota Etios VX,2017,625000,5.0
3420,3421,Maruti Swift AMT ZXI,2018,600000,5.0
3421,3422,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,5.0
3422,3423,BMW X4 M Sport X xDrive20d,2019,5400000,5.0
3423,3424,BMW X4 M Sport X xDrive20d,2019,5500000,5.0
3424,3425,Honda Amaze V CVT Petrol BSIV,2019,779000,5.0
3425,3426,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,5.0
3426,3427,Volvo V40 D3 R-Design,2018,2475000,5.0
3427,3428,Maruti Baleno Alpha 1.3,2017,735000,5.0
3428,3429,Tata Zest Revotron 1.2 XT,2017,550000,5.0
3429,3430,Maruti Ertiga ZDI,2013,509999,7.0
3430,3431,Hyundai i20 Asta 1.4 CRDi,2013,459999,5.0
3431,3432,Maruti Alto 800 LXI,2015,310000,5.0
3432,3433,Tata Zest Quadrajet 1.3 75PS XMS,2018,775000,5.0
3433,3434,Maruti Alto LXI,2004,105000,5.0
3434,3435,Honda Amaze S i-Dtech,2015,430000,5.0
3435,3436,Hyundai i20 Sportz 1.4 CRDi,2013,360000,5.0
3436,3437,Volkswagen Vento Diesel Breeze,2012,400000,5.0
3437,3438,Maruti Swift Dzire ZDI,2014,600000,5.0
3438,3439,Honda WR-V i-VTEC VX,2019,580000,5.0
3439,3440,Mahindra Verito 1.5 D2 BSIV,2012,140000,5.0
3440,3441,Tata Indigo TDI,2008,210000,5.0
3441,3442,Hyundai Grand i10 Asta Option,2017,550000,5.0
3442,3443,Chevrolet Sail Hatchback Petrol LS ABS,2013,120000,5.0
3443,3444,Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,400000,7.0
3444,3445,Honda WR-V i-DTEC VX,2018,1035000,5.0
3445,3446,Maruti Ciaz VDi Plus,2015,625000,5.0
3446,3447,Hyundai i10 Magna,2008,200000,5.0
3447,3448,Tata Manza Club Class Quadrajet90 EX,2013,316000,5.0
3448,3449,Maruti Vitara Brezza ZDi,2017,813000,5.0
3449,3450,Toyota Innova Crysta 2.8 GX AT BSIV,2016,1575000,7.0
3450,3451,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,900000,8.0
3451,3452,Maruti Ertiga VDI,2015,650000,7.0
3452,3453,Ford Figo Aspire 1.5 TDCi Trend,2015,459999,5.0
3453,3454,Nissan Sunny Diesel XV,2012,290000,5.0
3454,3455,Ford Figo Diesel EXI,2014,400000,5.0
3455,3456,Maruti Swift VDI BSIV,2016,565000,5.0
3456,3457,Volkswagen Multivan TDI,2011,2150000,
3457,3458,Chevrolet Spark 1.0 LS,2009,150000,5.0
3458,3459,BMW 3 Series 320d Sedan,2007,480000,5.0
3459,3460,Maruti Zen Estilo 1.1 LX BSIII,2007,70000,5.0
3460,3461,Maruti Zen Estilo 1.1 LX BSIII,2007,70000,5.0
3461,3462,Mercedes-Benz E-Class E 250 Elegance,2011,1190000,5.0
3462,3463,Hyundai Santro GLS I - Euro II,2006,140000,
3463,3464,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,900000,5.0
3464,3465,Hyundai i20 Sportz Option 1.4 CRDi,2015,600000,5.0
3465,3466,Mahindra Scorpio S10 7 Seater,2015,1100000,7.0
3466,3467,Maruti Omni LPG CARGO BSIII W IMMOBILISER,2010,120000,5.0
3467,3468,Maruti Omni E 8 Str STD,2009,120000,
3468,3469,Maruti Omni E 8 Str STD,2010,120000,
3469,3470,Hyundai i20 Magna,2009,229999,5.0
3470,3471,Honda Amaze i-VTEC Privilege Edition,2017,570000,5.0
3471,3472,Hyundai Verna 1.6 SX,2014,575000,5.0
3472,3473,Volkswagen Vento Diesel Highline,2012,280000,5.0
3473,3474,Hyundai i20 Active 1.4 SX Dual Tone,2015,580000,5.0
3474,3475,Maruti Ertiga VDI,2018,875000,7.0
3475,3476,Hyundai Verna 1.6 SX CRDi (O),2013,500000,5.0
3476,3477,Maruti Ciaz ZDi,2015,700000,5.0
3477,3478,Ford Figo 1.2P Titanium MT,2016,388000,5.0
3478,3479,Hyundai i10 Sportz,2011,225000,5.0
3479,3480,Tata Indigo CS eGLX BS IV,2011,90000,5.0
3480,3481,Renault Duster 110PS Diesel RxZ,2014,600000,5.0
3481,3482,Hyundai i20 Magna,2009,235000,5.0
3482,3483,Hyundai i20 1.4 CRDi Asta,2011,350000,5.0
3483,3484,Hyundai i10 Sportz,2011,235000,5.0
3484,3485,Maruti Alto LXi,2010,190000,5.0
3485,3486,Tata Manza Aura (ABS) Quadrajet BS IV,2011,325000,5.0
3486,3487,Hyundai i20 Asta 1.2,2007,550000,5.0
3487,3488,Volkswagen Vento Diesel Highline,2011,300000,5.0
3488,3489,Tata Tigor 1.2 Revotron XT,2017,550000,5.0
3489,3490,Mahindra XUV500 W8 AWD,2013,720000,7.0
3490,3491,Nissan Micra XE,2011,110000,5.0
3491,3492,Maruti Alto 800 VXI,2018,310000,5.0
3492,3493,Maruti Wagon R LXI LPG BSIV,2010,150000,5.0
3493,3494,Tata Indica Vista TDI LX,2012,260000,5.0
3494,3495,Hyundai Accent GLS,2002,55000,5.0
3495,3496,Maruti Swift VDI,2013,450000,5.0
3496,3497,Hyundai i10 Sportz Option,2009,199000,5.0
3497,3498,Mahindra Scorpio S3 9 Seater BSIV,2018,1000000,7.0
3498,3499,Ford Figo Diesel EXI,2011,240000,5.0
3499,3500,Renault KWID RXL,2018,350000,5.0
3500,3501,Mahindra Bolero 2011-2019 ZLX BSIII,2014,530000,7.0
3501,3502,Chevrolet Spark 1.0 LS,2011,150000,5.0
3502,3503,Hyundai Elite i20 Magna Plus BSIV,2019,625000,5.0
3503,3504,Hyundai Grand i10 Magna,2014,378000,5.0
3504,3505,Renault KWID RXT,2015,210000,5.0
3505,3506,Maruti Swift Dzire VDI,2018,700000,5.0
